年月,日,1-1氣壓(hPa)-平地平均,1-2氣壓(hPa)-海面平均,2-1降水量(mm)-合計,2-2降水量(mm)-一小時內最大,2-3降水量(mm)-10分鐘內最大,3-1氣温(℃)-平均,3-2氣温(℃)-最高,3-3氣温(℃)-最低,4-1湿度(％)-平均,4-2湿度(％)-最小,5-1風向・風速(m/s)-平均風速,5-2風向・風速(m/s)-最大風速,5-3風向・風速(m/s)-最大風向,5-4風向・風速(m/s)-最大瞬間風速,5-5風向・風速(m/s)-最大瞬間風向,6日照時間(h),7-1雪(cm)-降雪,7-2雪(cm)-最深積雪,8-1天気概況-晝,8-2天気概況-夜
200004,27,997.7,1000.2,26.0,8.0,2.0,11.5,13.2,9.2,87,78,4.0,7.3,南東,12.0,南東,--,--,--,雨後一時曇,曇後時々雨
200004,28,999.3,1001.8,11.0,3.0,1.0,9.3,11.4,7.1,89,80,6.8,10.5,南西,17.7,南西,--,--,--,雨,雨
200004,29,1011.3,1013.9,5.0,1.5,0.5,9.2,11.6,6.6,80,60,4.6,7.9,西南西,12.8,西,2.1,--,--,曇一時雨,曇
200004,30,1012.4,1014.9,--,--,--,13.0,16.5,10.7,72,45,3.3,6.7,西,10.0,西,5.8,--,--,曇,曇
200005,1,1008.9,1011.4,1.0,1.0,0.5,13.0,19.7,10.0,70,39,2.4,7.0,西南西,16.0,西,2.8,--,--,曇一時雨,晴
200005,2,1007.7,1010.2,11.5,5.0,1.5,15.6,23.2,8.9,69,43,5.4,10.6,南東,19.8,東南東,9.6,--,--,晴後一時曇,雨、雷を伴う
200005,3,1008.7,1011.2,16.0,3.5,1.0,12.7,16.0,10.8,82,58,2.4,6.7,南西,9.1,南西,1.5,--,--,雨後曇,曇時々雨
200005,4,1010.8,1013.3,5.5,3.5,1.5,11.6,14.5,10.3,83,64,2.9,7.5,西南西,10.9,西南西,1.0,--,--,雨時々曇,曇一時雨
200005,5,1016.1,1018.7,0.0,0.0,0.0,12.4,15.7,10.3,78,59,2.3,5.9,西,8.1,西南西,3.2,--,--,曇,晴
200005,6,1014.7,1017.3,--,--,--,14.7,21.0,8.4,63,40,5.1,8.4,南東,13.4,南東,6.9,--,--,曇,曇
200005,7,1015.1,1017.6,--,0.0,--,16.4,23.7,11.1,63,46,3.8,8.5,北,13.7,北,3.8,--,--,薄曇,曇後時々雨、雷を伴う
200005,8,1012.8,1015.3,26.0,7.5,4.5,14.3,17.3,12.0,87,71,3.1,6.4,南西,10.3,南南西,0.1,--,--,雨時々曇、雷を伴う,雨後一時晴、雷を伴う
200005,9,1013.3,1015.9,1.5,5.0,1.0,13.1,17.1,10.5,79,62,3.2,7.8,西,11.5,西,7.6,--,--,晴一時曇,晴
200005,10,1011.9,1014.4,--,--,--,17.2,24.0,9.1,59,36,4.0,8.3,南東,14.7,南東,4.7,--,--,曇,薄曇
200005,11,1007.3,1009.8,--,--,--,18.7,24.3,14.1,54,39,7.3,10.1,南東,18.4,東南東,9.3,--,--,薄曇後晴,晴後一時曇
200005,12,1006.2,1008.7,10.0,3.0,2.0,18.2,24.4,15.4,70,44,4.5,8.5,南東,15.3,南東,3.1,--,--,曇時々雨、雷を伴う,雨
200005,13,1009.3,1011.8,1.5,0.5,0.5,14.8,17.5,13.3,90,78,3.1,5.0,北北西,8.0,北,0.3,--,--,曇時々雨,曇一時晴
200005,14,1007.7,1010.2,2.5,1.5,0.5,14.7,17.5,12.0,90,82,2.3,5.1,北西,9.4,北西,--,--,--,雨一時曇,曇時々雨
200005,15,1009.6,1012.1,2.5,2.5,1.0,12.1,14.5,10.6,80,68,3.5,5.3,北西,8.8,北西,0.1,--,--,曇,曇
200005,16,1009.5,1012.1,0.0,0.0,0.0,11.4,12.8,10.6,83,70,2.0,4.3,西,6.6,北,--,--,--,霧雨時々曇,曇
200005,17,1008.7,1011.2,--,--,--,13.6,18.1,10.9,76,58,3.0,7.2,北,11.9,北,5.2,--,--,曇後晴,晴
200005,18,1008.5,1011.0,--,--,--,16.0,22.0,9.7,72,39,2.7,7.1,西北西,11.0,北北西,12.8,--,--,晴,快晴
